index,Text1,Text2,Type,Lang,Scores,e5_mean
6793,የአማራ ብሔራዊ ንቅናቄ አብን በአገሪቱ ወቅታዊ ጉዳዮች ዙሪያ መግለጫ ሰጥቷል ።,የአማራ ብሔራዊ ክልላዊ መንግስት በወቅታዊ ጉዳዮች ላይ ዛሬ መግለጫ ሰጥቷል ፡፡,train,amh,0.55,0.9547229409217834
6794,የወያኔ ጉዱ ሚወጣዉ ወያኔ ስልጣን ላይ ሆኖ እንዳልሆነ ልብህ ያዉቀዋል ።,ብዙዎቻችን የደም እጥረት ላጋጠማቸው ወገኖቻችን አልያም የቅርብ ዘመ ዶቻችን ደም ለግሰን ይሆናል ።,train,amh,0.14,0.8440368175506592
6795,የኢትዮጵያ የሕዝብ ተወካዮች እና የፌደሬሽን ምክር ቤት አባላት ትናንት የወደፊቱን የኢትዮጵያ ፕሬዝዳት መርጠዋል ።,የኢትዮጵያ የህዝብ ተወካዮች ምክር ቤት ስብሰባ ።,train,amh,0.58,0.8812218904495239
6796,እንኳን ለጌታችን ኢየሱስ ክርስቶስ ልደት በአል በሰላም በጤና አደረሳችሁ !,እንኳን ለጌታችን ለመድሃኒታችን ለኢየሱስ ክርስቶስ ትንሣኤ በዓል አደረሳችሁ ?,train,amh,0.77,0.9474260807037354
6797,ስድስት ወር ማለት ከዛ በፊት አንድ ታሪክ አለ ማለት ነው ።,ችግር አለ ማለት ነው ።,train,amh,0.3,0.8715770840644836
6798,ከህዝብ ጋር አንድ ሆኖ የኖረ ነው ።,“ህግ ፣ ከህዝብ በታች ነው ፡፡,train,amh,0.36,0.8995630145072937
6799,አዲስ አበባ ቅኔ ናት !,አዲስ አበባ ናት በግንባታ የተጨናነቀችው ?,train,amh,0.27,0.8948400616645813
6800,ስለፖለቲካ በሚወራበት ጊዜ ሁለት ዐይነት የትግል ዘዴዎች አሉ ።,እምናምነው ህግ ሲከበር ብቻ ነው ።,train,amh,0.3,0.8569560050964355
6801,በ8 ፡00 ሰዓት ተጫራቾች ወይንም ህጋዊ ወኪሎቻቸው በተገኙበት ይከፈታል ።,ውስጥ ተጫራቾች ወይም ህጋዊ ወኪሎቻቸው በተገኙበት ይከፈታል ፡፡,train,amh,0.77,0.954120635986328
6802,ወጣቶች እንዲያደርጉ የማይፈቀድላቸውን ነገር በአብዛኛው ጠንቅቀው ያውቃሉ ።,ጋና በውድድር ላይ የተመሰረተ የብዙሀን የፖለቲካ ፓርቲ ስርዓት አላት ፡፡,train,amh,0.25,0.8105401992797852
6803,ትልቁ ዋጋ 8ሺ ብር ነው ፡፡,ትልቁ ዋጋ 65 ብር ነው ፡፡,train,amh,0.72,0.9446804523468018
6804,የአክሊሉ ሀብተወልድ ጥቅሶች[ ለማስተካከል | ኮድ አርም ] ።,ዋቢ ምንጮች[ ለማስተካከል | ኮድ አርም ] ።,train,amh,0.41,0.9259655475616456
6805,"ቅዳሜ ፡-ከምሽቱ ሦስት ሰዓት የአማርኛ ዜና - ዲሴምበር 26, 2020 ።","ዕሁድ ፡- ከምሽቱ ሦስት ሰዓት የአማርኛ ዜና - ዲሴምበር 20, 2020 ።",train,amh,0.61,0.9772697687149048
6807,ይሄ ደግሞ ሁለት ትውልድ ማለት ነው ፡፡,ይሄ ነው ቡና ማለት ።,train,amh,0.25,0.8986625671386719
6808,ያለ አግባብ የመውጫ መርሐ ግብር በሚሰጡ የመናኸሪያ ሠራተኞች ላይም እርምጃ እየተወሰደ መሆኑን አስረድተዋል ።,"ሌምቢት የስብከት ሥራችን ምን ይመስል እንደነበረ በየካቲት 22, 1999 ንቁ !",train,amh,0.19,0.8038492202758789
6809,ለመሆኑ ለምን ያህል ጊዜ ነው ጥልቅ ተሃድሶ የሚያደርገው ?,ስለዚህ ይሄ ጥልቅ ተሃድሶ ለማን ?,train,amh,0.44,0.9489198923110962
6810,ህዝብ የሚባል ነገር የለም ።,የካርድ እንኳ የሚባል ነገር የለም ፡፡,train,amh,0.23,0.9265495538711548
6811,ይቀጥላል ክፍል አንድን እዚህ ወይም ክፍል ሁለትን እዚህ ክሊክ በማድረግ ይመልከቱ !,ክፍል 2 ሳምንት ይቀጥላል ።,train,amh,0.66,0.881169319152832
6813,በሌላ በኩል የጤና ሳንካ ያለባቸው ግለሰቦችም ከችግር ለመላቀቅ ስፖርታዊ እንቅስቃሴ ያደርጋሉ ።,ወዲያውም ንጹሕ ከሆነው ከይሖዋ ጉባኤ ፍቅራዊ ወዳጅነት በማጣቷ ምክንያት ስለተጸጸተች ለእርዳታ ወደ አምላክ ጸለየች ።,train,amh,0.14,0.8140576481819153
6814,ይህ ችግር የሁለት ወገኖች ችግር ነው ፡፡,ይህ ችግር በእጅጉ አደገኛ ነው ፡፡,train,amh,0.39,0.9299564361572266
6815,ይህ ትልቅ አቅም ነው ፡፡,ቱሪዝም ያልተጠቀምንበት ትልቅ አቅም ነው ፡፡,train,amh,0.48,0.8809715509414673
6816,በሁለተኛ ደረጃ ቫይረሱ በሰዎች ሰዉነት ላይ የሚያደርሰዉን ጉዳት ማወቅ ነዉ ።,በተጨማሪም ቫይረሱ ለሚያደርሰዉ ጉዳት የሰዎች ሰዉነት እንዴት ምላሽ እንደሰጠ ማየት ነዉ ።,train,amh,0.78,0.949713170528412
6817,በፕሪሚየር ሊጉ ቅዱስ ጊዮርጊስ ወላይታ ድቻን አሸነፈ ።,በፕሪሚየር ሊጉ ቅዱስ ጊዮርጊስ ጅማ አባ ጅፋርን አሸነፈ ።,train,amh,0.77,0.9859132766723632
6819,ክርስቲያን ማለት ምን ማለት ነው ?,ይህ ማለት ግን የሚያምንሽ የለም ማለት አይደለም ፡፡,train,amh,0.23,0.8661431670188904
6820,ምህረት የሚገባው እኔ ነኝ ?,ሩዋንዳ ውስጥ እኔ ሁቱ ነኝ ፣ እኔ ቱትሲ ነኝ፣ እኔ ተረኛ ነኝ አትላትም ።,train,amh,0.11,0.842240035533905
6821,እኛ ጋ ሲመጣ ያልቀመሰ እንግዳ የለም ይላሉ የሱሉልታው ነዋሪ ።,የለም ይላሉ የአዳማው ነዋሪ ፡፡,train,amh,0.23,0.8900158405303955
6822,ከሆነ ተገቢ የሆነ አመለካከት መያዝ ይረዳሃል ።,ሌላው በዚህ የአፕል ብዜት ላይ የተሠማሩ ወጣቶችም ተጠቃሚ ይሆናሉ ።,train,amh,0.28,0.8381068706512451
6823,ለዘመድ ጥየቃ ወደ ላስታ ያቀኑትን አንዲት ዘመዳቸውን ተከትለው አዲስ አበባ ገቡ ::,ቅንጅት የፈረሰበትን ምክንያት ለመናገር እንደማይፈልጉ ወ/ት ብርቱካን አስታወቁ ።,train,amh,0.14,0.8170111775398254
6824,“እብዶች አይደለንም ፤ ቀድመን የኒውክሌር ጦር መሣሪያ አንተኩስም” ፑቲን ።,ስለዚህም የክሪፕቶ ዝርፊያው ያሉባትን ጉድለቶች ለመሸፈን በእጅጉ እንደሚጠቅማት ተንታኞች ይናገራሉ ።,train,amh,0.31,0.781808614730835
6825,ጠ/ሚ ዶክተር አብይ ከአሜሪካው የውጭ ጉዳይ ሚኒስትር ጋር በስልክ ተወያዩ) - - ።,ጠ/ሚ ዶ/ር አብይ ከጃፓን ውጭ ጉዳይ ሚኒስትር ጋር ተወያዩ) - - ።,train,amh,0.53,0.9548754692077636
6826,መብራት ኃይልዬ : ችግሩ የተፈጠረው በግ ።,ችግሩ የተፈጠረው ስላልቻለ ነው ፡፡,train,amh,0.27,0.8857101202011108
6827,አዎ ፣ነኝ ፤አንተስ ኢትዮጵያዊ ነህ ?,አዎ እኔ ደርግ ነኝ ።,train,amh,0.28,0.8990400433540344
6828,እስከ ምድር ዳርቻ ድረስ ጦርነትን ይሽራል ።,መጽሐፍ ቅዱስ ይሖዋ “እስከ ምድር ዳርቻ ድረስ ጦርነትን ይሽራል ” ሲል ይነግረናል ።,train,amh,0.72,0.9129323959350586
6829,እየተናፈቀ እንዴት ነው ሚረሳው ።,ስለራቀ ብቻ ሰው እንዴት ነው ሚረሳው ።,train,amh,0.48,0.9461315274238586
6830,ዘሪቱ ፡ እ. . . ማንንም ሳላይ ነው መጻፍ የጀመርኩት ።,መጻፍ የጀመርኩት ከልጅነቴ ስለሆነ ።,train,amh,0.47,0.90149986743927
6831,ይሁን ግድ የለም ፤ አይከፋኝም ፡፡,ይሁን ግድ የለም ፤ ደህና ፡፡,train,amh,0.67,0.9539520144462584
6832,ስለዚህ ጥያቄው የቀረበበት መንገድ በሚገባ መታየት አለበት ።,ስለዚህ ይሄ ተለይቶ መታየት አለበት ፡፡,train,amh,0.5,0.9357487559318542
6833,“ታሞ ከመማቀቅ አስቀድሞ መጠንቀቅ” ይላሉ አበው ።,ታሞ ከመማቀቅ አስቀድሞ መጠንቀቅ አብዛኛዎቹን በሽታዎች አስቀድመን መከላከል እንችላለን ።,train,amh,0.95,0.8613486289978027
6834,አየር መንገዱ ከዛሬ ጀምሮ የበረራ አገልግሎት መጀመሩን ከአየር መንገዱ ያገኘነው መረጃ ያመላክታል ፡፡,በተጨማሪም ከኢትዮጵያ ውጭ የስድስት ሃገራት ዜጎች መመረቃቸውን ከአየር መንገዱ ያገኘነው መረጃ ያመላክታል ፡፡,train,amh,0.59,0.8830381631851196
6835,40 ሺህ ከፍታ ላይ ።,የኢትዮጵያ ከፍታ የሚል . ።,train,amh,0.28,0.8823330402374268
6836,በድህረ ወሊድ ዋና የመንፈስ ጭንቀት መንስኤ ሊሆኑ የሚችሉ ምክንያቶች የሚከተሉትን ያካትታሉ ፡፡,ከይሖዋ ጋር በተያያዘ ሁኔታ ግን ይቅር የሚለው አንድ ወገን ብቻ ነው ።,train,amh,0.23,0.8290961980819702
6837,የአንዳንድ ፖለቲከኛ ክፋቱ ፈጣሪ ን እንደቆሎ ጓደኛው ማየቱ ፣ _ ዘረኝነት ይውደም !,ጠዋት ጠዋት ትዳር ያምረኛል ጥርስ የማያስከድን አስቂኝ ወግ) - - ።,train,amh,0.16,0.856970489025116
6839,«በጣም ደስ የሚል ስሜት ነበር ።,በዚህ ዝግጅት ላይ በመሳተፊ በጣም ደስ ይላል ደስ ብሎኛል ።,train,amh,0.61,0.8871369361877441
6840,በሕገ-ወጥ መንገድ የተገኘን ገንዘብ ሕጋዊ ማስመሰል እና በአደንዛዥ እጽ ዝውውር ተጨማሪ ክሶች ተመስርተውበታል ።,በአቶ ዲንቁ ዳያሳ ላይ የሚደርሰው ጥቃት በእኔ ላይ የተደረገ ጥቃት አድርጌ እወስዳለሁ ።,train,amh,0.16,0.8251924514770508
6841,አልፎ አልፎ ደግሞ ሰርቶ ማሳያ !,ከተራ ጉዳይ አስፈፃሚነት ወደ ጥብቅና የሚሸጋገሩም አልፎ አልፎ ይገኛሉ ፡፡,train,amh,0.3,0.8639965653419495
6842,ወደ ጎን አንድ ሜትር ራቅ !,ሌሎቹ የኢንዱስትሪ ፓርኮች ራቅ ራቅ ያሉ ቦታዎች ናቸው ።,train,amh,0.25,0.863180935382843
6845,“ነፃና ገለልተኛ አካላት መፍጠር ገና አልተጀመረም” ።,ኢትዮጵያ ውስጥ ነፃና ገለልተኛ አካላት የመፍጠር ጉዳይ ገና አልተጀመረም ፡፡,train,amh,0.75,0.9321260452270508
6846,ዘገባዉ ፣ ሳዑዲ አረቢያ እና የተባበሩት አረብ ኤሚሬቶች በሺሕ የሚቆጠሩ ኢትዮጵያዉያንን ማባረራቸዉን በዝርዝር ያስረዳል ።,ነቀፋ የተሰነዘረበት አካል ስለ ራሱ ለመናገር ዕድል ሊሰጠው እንደሚገባ ማርዮን አስረዳሁት ።,train,amh,0.22,0.8014204502105713
6847,• አምባገነኖች ፤ ቤተመንግስት በዕጣ የደረሳቸው ኮንዶሚኒየም ይመስላቸዋል ።,(ቤተመንግስት በዕጣ የደረሳቸው ኮንዶሚኒየም የሚመስላቸው !,train,amh,0.73,0.931213915348053
6849,ለዚህ የኃላፊነት ቦታ የሚወዳደሩት ሴቶች ብቻ ናቸው ።,በአሁኑ ጊዜ ከጌዲያ በተጨማሪ ስድስት ሴቶች ለዚህ የኃላፊነት ቦታ እየተወዳደሩ ይገኛሉ ።,train,amh,0.66,0.9090436100959778
6850,ባሕር ዳር ምን አለ ?,የኢትዮጵያ መንግሥት ምን አለ ?,train,amh,0.41,0.8819129467010498
6851,ይሄ ከሆነ ዛሬ 9ኛ ዓመቱን ደፈነ ፡፡,ይሄ ከሆነ ዛሬ 13ኛ ዓመቱን ደፈነ ፡፡,train,amh,0.55,0.9531654119491576
6852,በቅርቡ የሽግግር አመቻች ኮሚቴው ጡረተኛውን የጦር መኮንን ባ ንዳውን ፕሬዝዳንት አድርጎ መሰየሙን መረጃው አስታውሷል ፡፡,የማሊ የሽግግር ኮሚቴ ጡረተኛውን የጦር መኮንን ባ ንዳውን በፕሬዝዳንትነት ሰየመ ፡፡,train,amh,0.81,0.951614499092102
6854,ይህም በመሰረቱ ትክክል ነው ።,ግን ደግሞ ትክክል ነው ፡፡,train,amh,0.59,0.9610084295272828
6855,የቅኝ ግዛት ጊዜ[ ለማስተካከል | ኮድ አርም ] ።,የሚቀበሉ ቅዱሳን መጻሕፍት[ ለማስተካከል | ኮድ አርም ] ።,train,amh,0.31,0.9173275828361512
6856,በካፋ ዞን በተከሰተ ግጭት የሰዎች ሕይወት መጥፋቱ ታወቀ) - - ።,በጋምቤላ ክልል በኑዌር ብሔረሰብ ዞን በተቀሰቀሰ ግጭት የ12 ሰዎች ሕይወት መጥፋቱ ታወቀ ፡፡,train,amh,0.38,0.8989695906639099
6857,ለአፋር ያላዘነ መንግሥት ለቤሩት ሲያለቅስ ስታየውማ ምን ትላለህ ?,በዘገባውም ውስጥ አንድ ኤርትራዊ ዲፕሎማት ትግሉ እስከ አዲስ አበባ እንደሚሄድ መግለጡን አስምሮበታል ።,train,amh,0.25,0.8311272859573364
6858,በኢትዮጵያ በኮሮና የተያዙ ሰዎች ቁጥር ከ20 ሺሕ ተሻገረ ።,በኢትዮጵያ በኮሮና መያዛቸው በምርመራ የተረጋገጠ ሰዎች ቁጥር ከ20 ሺሕ ተሻገረ ።,train,amh,0.72,0.9856621026992798
6859,የዜና መጽሔት ፤ ጥቅምት 3 ቀን ፤ 2012 ዓ.ም ሰኞ ።,የአርብ ግንቦት 14 ቀን 2012 ዓም የዜና መጽሔት ።,train,amh,0.55,0.9445486068725586
6860,በኢትዮጵያ በኮሮና ቫይረስ ከተያዙ 16 ሰዎች ውስጥ አንዱ ሙሉ በሙሉ ማገገሙ ተገለጸ ።,ይህ ለእኔ ትርጉም የለሽ ሆኖብኝ ነበር ።,train,amh,0.17,0.778339684009552
6862,እንኳን ለብርሃነ ትንሣኤው በሰላም በጤና በፍቅር አደረሳችሁ አደረሰን ለሞላው የኦርቶዶክስ ተዋህዶ እምነት ተከታዮች በሙሉ ።,ለመላው የኦርቶዶክስ እምነት ተከታዮች እንኳን ለሆሳዕና በዓል አደረሳችሁ ።,train,amh,0.56,0.9380215406417848
6863,በሶማሌ ክልል ህገ ወጥ የጦር መሳሪያ ሲያዘዋውሩ የነበሩ ተጠርጣሪዎች በቁጥጥር ስር ዋሉ ።,በህገ ወጥ የጦር መሳሪያ ዝውውር የተጠረጠሩ ግለሰቦች በቁጥጥር ስር ዋሉ ።,train,amh,0.69,0.9490471482276917
6864,"በአጠቃላይ በኢትዮጵያ በኮሮና ቫይረስ የተያዙ ሰዎች ቁጥር ደግሞ 80,895 ደርሷል ፡፡","በአጠቃላይ በኢትዮጵያ በኮሮና ቫይረስ የተያዙ ሰዎች ቁጥር ደግሞ 63,367 ደርሷል ፡፡",train,amh,0.7,0.9370625615119934
6865,ልዩነታችን ውበታችን ነው ያላችሁት ?,በእጅጉ አስደሳች ፣ ጠቃሚ ዕውቀትም ያገኘንበት፣ ልዩነታችን ውበታችን መሆኑን ነው ።,train,amh,0.7,0.9048045873641968
6866,ነፃነትና ፍትሃዊ ተጠቃሚነት ሊኖረን ይገባል” በሚል እሳቤ ላይ የተመሰረተ ነው ።,ነፃነትና ፍትሃዊ ተጠቃሚነት ጥያቄ ነው ።,train,amh,0.67,0.8861622214317322
6867,ወደ እስር ክፍሉ ሲመለስ ግን ሌሎቹ ሰላዮች ይሄን ያህል ሰዓት መከራውን ችሎ በመቆየቱ አደነቁት ፡፡,ወደ እስር ክፍሉ ሲመለስም ለዚያ ሁሉ ሰዓታት በጽናት በመቆየቱ ሌሎቹ ሰላዮች በእጅጉ ተደመሙበት ፡፡,train,amh,0.94,0.9793661832809448
6868,እንደ የሚድያ ሰዉ ሚድያ ለምን ትግራይ ገብቶ እንደ ።,አንዱን ታማኝ ብለው አንዱን ንዋይ አሉ ንዋይ ለንዋዩ ታማኙም ለቃሉ እንደየ ስማቸው ይሄው ይኖራሉ !,train,amh,0.14,0.839086651802063
6869,የትግሬ ተወላጁ ካሳ ተ ብርሀን እንዴት ለአማራ መሬት ሊጨነቅ ይችላል ?,ምንም ወደ ጦርነት የሚያመጣ ሁኔታ አልነበረም ፡፡,train,amh,0.14,0.7854771018028259
6871,ይህን ተከትሎም በኢትዮጵያ ቫይረሱ የተገኘባቸው ሰዎች ቁጥር 71 ደርሷል ።,በአጠቃላይ በኢትዮጵያ ቫይረሱ በምርመራ የተገኘባቸው ሰዎች ቁጥር 11 ሺህ 72 ደርሷል ።,train,amh,0.7,0.9464704990386964
6872,እኛ ከእናንተ መማርና መውረስ ያለብን ዘረኝነትና ጎጠኝነት መሆን የለበትም ፡፡,እኛ መውረስ ያለብን ኢትዮጵያዊነት ነው ፡፡,train,amh,0.7,0.8928581476211548
6873,1947 (ዘመኑ በሙሉ እንደ ጎርጎሪያኑ አቆጣጠር ነዉ ።,2011 (ዘመኑ በሙሉ እንደ ጎርጎሮሳዉያኑ አቆጣጠር ነዉ) ሥልጣን ያዙም ።,train,amh,0.58,0.9471584558486938
6874,ያኔ ሁላችንም ዘረኛ እንደሆንን ይታየናል ።,ሁላችንም አብረን ዘረኞች እንደሆንን ሁሉ ፥,train,amh,0.53,0.9487996101379396
6875,ምክንያቱም ማህበራቱ ውስጥ አልነበርኩም ፡፡,ምክንያቱም ቤተ እስራኤላዊ አልነበርኩም ፡፡,train,amh,0.33,0.9310983419418336
6878,እኔ የምለው…እንግዲህ ጨዋታን ጨዋታ ያነሳው የለ… አዲስ አበባ የእውነት ‘ዘመናዊ ከተማ’ ነች ?,ስሙኝማ… እንግዲህ ጨዋታን ጨዋታ ያነሳው የለ ፣ ይቺ “እኔ አላምንም !,train,amh,0.38,0.883141279220581
6880,በሌላ በኩል ደግሞ ጠቅላይ ሚኒስትር ዐብይ አህመድ የተለያዩ ተሀድሶዎችን እያደረጉ ነው ።,ጠቅላይ ሚኒስትር ዐብደላ ሐምዶክና ጠቅላይ ሚኒስትር ዐብይ አህመድ ።,train,amh,0.48,0.9027579426765442
6881,125ኛው የአድዋ ድል በዓል በጋምቤላ ክልል ደረጃ እየተከበረ ነው ።,ከ50 ሺህ በላይ የሚሳተፉበት ይህ 125ኛው የአድዋ ድል በዓል በሸገር ፓርክ አልያም […] ።,train,amh,0.62,0.8978046774864197
